"2354";"SK 525";"737";"507";"08:55:00";"10:35:00";"4319";"Boeing 737-800 (Winglets)"
"2355";"AF 7713";"1354";"1382";"19:20:00";"20:55:00";"137";"Airbus A320"
"2356";"SK 535";"737";"599";"08:50:00";"10:35:00";"4319";"Boeing 737-600"
"2357";"AB 8003";"737";"351";"11:45:00";"13:20:00";"214";"Airbus A320"
"2358";"SK 706";"737";"421";"08:45:00";"10:40:00";"4319";"Canadair Regional Jet 900"
"2359";"LX 1249";"737";"1678";"10:50:00";"13:15:00";"4559";"Airbus A321"
"2360";"AF 6223";"1354";"1386";"16:30:00";"17:55:00";"137";"Airbus A320"
"2361";"SK 712";"737";"421";"16:00:00";"17:55:00";"4319";"Boeing 737-600"
"2362";"AF 1117";"599";"1382";"17:50:00";"20:40:00";"137";"Avro RJ85"
"2363";"LH 2417";"737";"346";"16:25:00";"18:35:00";"3320";"Airbus A320"
"2364";"SK 531";"737";"507";"12:15:00";"13:50:00";"4319";"Airbus A320 (Sharklets)"
"2365";"AY 642";"737";"421";"15:40:00";"17:35:00";"2350";"Airbus A320"
"2366";"SK 2565";"737";"599";"08:10:00";"09:55:00";"4319";"Boeing 737-600"
"2367";"SK 702";"737";"421";"08:20:00";"10:15:00";"4319";"Boeing 737-700 (Winglets)"
"2368";"AF 1743";"1665";"1382";"14:00:00";"15:10:00";"137";"Airbus A318"
"2369";"OK 495";"737";"1587";"08:00:00";"10:45:00";"1946";"ATR42/ATR72"
"2370";"AF 1739";"1613";"1382";"16:05:00";"18:10:00";"137";"Airbus A321"
"2371";"EI 528";"599";"1382";"19:30:00";"22:15:00";"837";"Airbus A320"
"2372";"SK 1519";"737";"507";"10:10:00";"11:50:00";"4319";"Boeing 737-800 (Winglets)"
"2373";"4U 8406";"351";"1382";"07:55:00";"09:40:00";"2548";"Airbus A319"
"2374";"4U 8404";"351";"1382";"19:10:00";"20:55:00";"2548";"Airbus A319"
"2375";"AF 1135";"351";"1382";"07:50:00";"09:40:00";"137";"Airbus A319"
"2376";"U2 4264";"337";"1386";"15:35:00";"17:30:00";"2297";"Airbus A320"
"2377";"U2 4262";"337";"1386";"16:10:00";"18:05:00";"2297";"Airbus A320"
"2378";"U2 4266";"337";"1386";"21:35:00";"23:30:00";"2297";"Airbus A320"
"2379";"U2 4268";"337";"1386";"19:20:00";"21:20:00";"2297";"Airbus A319"
"2380";"LG 9472";"351";"629";"10:10:00";"11:40:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2381";"LH 2049";"351";"346";"21:00:00";"22:05:00";"3320";"Airbus A319"
"2382";"SN 2592";"351";"302";"07:55:00";"09:15:00";"1531";"Airbus A319"
"2383";"LH 2055";"351";"346";"08:30:00";"09:35:00";"3320";"Airbus A320 (Sharklets)"
"2384";"LH 169";"351";"340";"20:15:00";"21:25:00";"3320";"Airbus A321"
"2385";"LH 2041";"351";"346";"17:00:00";"18:05:00";"3320";"Airbus A320 (Sharklets)"
"2386";"KL 1834";"351";"580";"19:50:00";"21:10:00";"3090";"Boeing 737"
"2387";"SK 1674";"351";"609";"14:35:00";"15:30:00";"4319";"Airbus A320"
"2388";"LX 971";"351";"1678";"17:15:00";"18:40:00";"4559";"Airbus A320"
"2389";"AB 6209";"351";"346";"20:45:00";"21:55:00";"214";"Airbus A320"
"2390";"AB 6187";"351";"346";"11:15:00";"12:25:00";"214";"Airbus A320"
"2391";"KL 1824";"351";"580";"13:15:00";"14:35:00";"3090";"Boeing 737"
"2392";"AB 6445";"351";"345";"16:00:00";"17:10:00";"214";"Airbus A320"
"2393";"LH 2057";"351";"346";"19:30:00";"20:35:00";"3320";"Airbus A320"
"2394";"LH 171";"351";"340";"07:00:00";"08:10:00";"3320";"Airbus A321"
"2395";"AB 6431";"351";"345";"07:45:00";"08:55:00";"214";"Airbus A320"
"2396";"AB 6535";"351";"350";"09:40:00";"10:50:00";"214";"Airbus A320"
"2397";"AF 1409";"350";"1382";"12:00:00";"13:25:00";"137";"Embraer 190"
"2398";"LH 189";"351";"340";"14:45:00";"15:55:00";"3320";"Airbus A321"
"2399";"LH 191";"351";"340";"15:45:00";"16:55:00";"3320";"Airbus A320 (Sharklets)"
"2400";"LH 181";"351";"340";"10:45:00";"11:55:00";"3320";"Airbus A321"
"2401";"AB 8244";"351";"1587";"14:05:00";"15:00:00";"214";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2402";"AB 8034";"351";"609";"14:20:00";"15:20:00";"214";"Airbus A320"
"2403";"LH 197";"351";"340";"18:45:00";"19:55:00";"3320";"Airbus A320"
"2404";"LH 173";"351";"340";"07:45:00";"08:55:00";"3320";"Airbus A321"
"2405";"LH 2033";"351";"346";"11:00:00";"12:05:00";"3320";"Airbus A319"
"2406";"LG 9476";"351";"629";"14:05:00";"15:35:00";"3329";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2407";"AB 6593";"351";"340";"18:20:00";"19:35:00";"214";"Airbus A320"
"2408";"LH 199";"351";"340";"19:45:00";"20:55:00";"3320";"Airbus A321"
"2409";"AB 6181";"351";"346";"07:50:00";"09:00:00";"214";"Airbus A320"
"2410";"LH 185";"351";"340";"12:45:00";"13:55:00";"3320";"Airbus A320 (Sharklets)"
"2411";"KL 1830";"351";"580";"18:40:00";"20:00:00";"3090";"Embraer 170/195"
"2412";"LH 175";"351";"340";"08:45:00";"09:55:00";"3320";"Airbus A321"
"2413";"LH 2037";"351";"346";"14:00:00";"15:05:00";"3320";"Airbus A321"
"2414";"LH 2045";"351";"346";"19:00:00";"20:05:00";"3320";"Airbus A321"
"2415";"AB 6193";"351";"346";"13:55:00";"15:05:00";"214";"Airbus A320"
"2416";"LH 179";"351";"340";"10:15:00";"11:25:00";"3320";"Airbus A320 (Sharklets)"
"2417";"AB 6553";"351";"350";"17:00:00";"18:10:00";"214";"Airbus A320"
"2418";"AF 1809";"350";"1382";"19:55:00";"21:20:00";"137";"Embraer 190"
"2419";"AB 8036";"351";"609";"18:10:00";"19:10:00";"214";"Airbus A319"
"2420";"AB 6205";"351";"346";"18:50:00";"20:00:00";"214";"Airbus A320"
"2421";"LH 2047";"351";"346";"20:00:00";"21:05:00";"3320";"Airbus A319"
"2422";"AB 6585";"351";"340";"14:05:00";"15:20:00";"214";"Airbus A320"
"2423";"AB 8568";"351";"1678";"16:25:00";"17:50:00";"214";"Airbus A320"
"2424";"OS 294";"351";"1613";"18:50:00";"20:10:00";"491";"Airbus A320"
"2425";"LX 975";"351";"1678";"10:25:00";"11:55:00";"4559";"Airbus A320 (Sharklets)"
"2426";"KL 1826";"351";"580";"15:30:00";"16:55:00";"3090";"Boeing 737"
"2427";"AB 6199";"351";"346";"16:00:00";"17:10:00";"214";"Airbus A320"
"2428";"LH 195";"351";"340";"17:45:00";"18:55:00";"3320";"Airbus A320"
"2429";"KL 1822";"351";"580";"10:05:00";"11:40:00";"3090";"Boeing 737"
"2430";"OS 272";"351";"1613";"11:30:00";"12:50:00";"491";"Airbus A320"
"2431";"BA 991";"351";"507";"12:05:00";"13:05:00";"1355";"Airbus A320"
"2432";"BA 985";"351";"507";"17:45:00";"18:45:00";"1355";"Airbus A319"
"2433";"OS 274";"351";"1613";"08:30:00";"09:50:00";"491";"Airbus A320"
"2434";"AB 6207";"351";"346";"19:40:00";"20:50:00";"214";"Airbus A320"
"2435";"KL 1818";"351";"580";"07:00:00";"08:20:00";"3090";"Boeing 737"
"2436";"AB 6577";"351";"340";"09:50:00";"11:05:00";"214";"Airbus A320"
"2437";"LH 187";"351";"340";"13:45:00";"14:55:00";"3320";"Airbus A321"
"2438";"AB 8738";"351";"1529";"18:00:00";"19:40:00";"214";"Airbus A320"
"2439";"AB 6447";"351";"345";"18:05:00";"19:15:00";"214";"Boeing 737-700"
"2440";"LH 177";"351";"340";"09:45:00";"10:55:00";"3320";"Airbus A321"
"2441";"BA 983";"351";"507";"13:25:00";"14:30:00";"1355";"Airbus A320"
"2442";"AF 1319";"340";"1382";"18:10:00";"19:35:00";"137";"Embraer 190"
"2443";"LH 2031";"351";"346";"10:00:00";"11:05:00";"3320";"Airbus A321"
"2444";"BE 4422";"351";"5562";"13:00:00";"14:00:00";"2421";"Embraer 175"
"2445";"BE 4405";"5562";"1382";"15:20:00";"17:55:00";"2421";"Embraer 175"
"2446";"LX 967";"351";"1678";"15:55:00";"17:20:00";"4559";"Airbus A320"
"2447";"AB 8410";"351";"1613";"18:20:00";"19:30:00";"214";"Airbus A320"
"2448";"AB 8560";"351";"1678";"07:45:00";"09:10:00";"214";"Airbus A320"
"2449";"LX 963";"351";"1678";"07:45:00";"09:15:00";"4559";"Airbus A320"
"2450";"LH 183";"351";"340";"11:45:00";"12:55:00";"3320";"Airbus A321"
"2451";"AB 8570";"351";"1678";"18:10:00";"19:35:00";"214";"Airbus A320"
"2452";"AB 8246";"351";"1587";"18:15:00";"19:10:00";"214";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2453";"LH 2195";"351";"346";"13:00:00";"14:05:00";"3320";"Embraer 195"
"2454";"LH 2043";"351";"346";"18:00:00";"19:05:00";"3320";"Airbus A321"
"2455";"AB 6185";"351";"346";"09:40:00";"10:50:00";"214";"Airbus A320"
"2456";"AB 6439";"351";"345";"11:35:00";"12:45:00";"214";"Airbus A320"
"2457";"AB 6203";"351";"346";"17:50:00";"19:00:00";"214";"Airbus A320"
"2458";"LH 2029";"351";"346";"09:30:00";"10:35:00";"3320";"Airbus A319"
"2459";"AB 8242";"351";"1587";"09:50:00";"10:45:00";"214";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2460";"AB 8032";"351";"609";"09:40:00";"10:40:00";"214";"Airbus A320"
"2461";"LH 2039";"351";"346";"15:00:00";"16:05:00";"3320";"Airbus A319"
"2462";"LH 193";"351";"340";"16:45:00";"17:55:00";"3320";"Airbus A320 (Sharklets)"
"2463";"LX 977";"351";"1678";"11:50:00";"13:20:00";"4559";"Airbus A320"
"2464";"BA 993";"351";"507";"15:30:00";"16:35:00";"1355";"Airbus A319"
"2465";"AB 8400";"351";"1613";"07:30:00";"08:40:00";"214";"Airbus A320"
"2466";"AB 8732";"351";"1529";"09:35:00";"11:15:00";"214";"Airbus A320"
"2467";"BA 981";"351";"507";"08:05:00";"09:10:00";"1355";"Airbus A321"
"2468";"AB 8734";"351";"1529";"13:40:00";"15:20:00";"214";"Airbus A320"
"2469";"BE 1852";"351";"469";"11:10:00";"12:10:00";"2421";"Embraer 175"
"2470";"AB 8402";"351";"1613";"09:50:00";"11:00:00";"214";"Airbus A320"
"2471";"AB 8566";"351";"1678";"13:55:00";"15:20:00";"214";"Airbus A320"
"2472";"AB 8562";"351";"1678";"09:40:00";"11:05:00";"214";"Airbus A320"
"2473";"AF 6253";"1264";"1386";"07:30:00";"08:40:00";"137";"Airbus A319"
"2474";"AF 6255";"1264";"1386";"08:10:00";"09:20:00";"137";"Airbus A320"
"2475";"AF 6257";"1264";"1386";"09:10:00";"10:20:00";"137";"Airbus A320"
"2476";"AF 6259";"1264";"1386";"10:10:00";"11:20:00";"137";"Airbus A319"
"2477";"AF 6277";"1264";"1386";"11:30:00";"12:40:00";"137";"Airbus A319"
"2478";"AF 6263";"1264";"1386";"14:40:00";"15:50:00";"137";"Airbus A319"
"2479";"AF 6265";"1264";"1386";"16:00:00";"17:10:00";"137";"Airbus A320"
"2480";"AF 6267";"1264";"1386";"17:15:00";"18:25:00";"137";"Airbus A320"
"2481";"AF 6269";"1264";"1386";"17:35:00";"18:45:00";"137";"Airbus A321"
"2482";"AF 6271";"1264";"1386";"19:15:00";"20:25:00";"137";"Airbus A321"
"2483";"AF 6273";"1264";"1386";"20:20:00";"21:30:00";"137";"Airbus A320"
"2484";"AF 6275";"1264";"1386";"20:30:00";"21:40:00";"137";"Airbus A320"
"2485";"AF 6261";"1264";"1386";"13:00:00";"14:15:00";"137";"Airbus A320"
"2486";"AF 7621";"1264";"1382";"07:15:00";"08:35:00";"137";"Airbus A319"
"2487";"AF 7619";"1264";"1382";"10:35:00";"11:55:00";"137";"Airbus A320"
"2488";"AF 7625";"1264";"1382";"11:30:00";"12:50:00";"137";"Airbus A321"
"2489";"AF 7627";"1264";"1382";"13:15:00";"14:35:00";"137";"Airbus A321"
"2490";"AF 7629";"1264";"1382";"16:15:00";"17:35:00";"137";"Airbus A319"
"2491";"AF 7637";"1264";"1382";"19:15:00";"20:35:00";"137";"Airbus A321"
"2492";"AF 7633";"1264";"1382";"21:30:00";"22:50:00";"137";"Airbus A318"
"2493";"CE 15";"1264";"1418";"16:25:00";"17:20:00";"3613";"Beechcraft 1900D Airliner"
"2494";"AF 7385";"1418";"1386";"18:10:00";"19:20:00";"137";"ATR 42-300/320"
"2495";"CE 23";"1264";"1359";"17:50:00";"19:00:00";"3613";"Beechcraft 1900D Airliner"
"2496";"AF 7551";"1359";"1386";"19:30:00";"20:50:00";"137";"Canadair (Bombardier) Regional Jet 1000"
"2497";"AF 7557";"1359";"1386";"20:20:00";"21:40:00";"137";"Airbus A320"
"2498";"CE 21";"1264";"1359";"08:55:00";"10:05:00";"3613";"Beechcraft 1900D Airliner"
"2499";"AF 7689";"1359";"1382";"11:40:00";"13:10:00";"137";"Airbus A318"
"2500";"AF 7731";"1418";"1382";"19:45:00";"20:50:00";"137";"Airbus A321"
"2501";"CE 32";"1264";"1415";"12:10:00";"13:15:00";"3613";"Beechcraft 1900D Airliner"
"2502";"AF 7639";"1415";"1382";"15:35:00";"16:40:00";"137";"Embraer 170"
"2503";"AF 7545";"1359";"1386";"12:20:00";"13:40:00";"137";"Airbus A319"
"2504";"CE 43";"1264";"1403";"16:05:00";"17:30:00";"3613";"Beechcraft 1900D Airliner"
"2505";"AF 7733";"1403";"1382";"19:35:00";"20:50:00";"137";"Airbus A318"
"2506";"AF 7553";"1359";"1386";"21:55:00";"23:15:00";"137";"Canadair (Bombardier) Regional Jet 1000"
"2507";"AF 7685";"1359";"1382";"21:55:00";"23:20:00";"137";"Airbus A318"
"2508";"FR 8413";"1489";"1367";"07:45:00";"10:05:00";"4296";"Boeing 737-800"
"2509";"U2 3854";"1489";"1382";"10:45:00";"13:05:00";"2297";"Airbus A320"
"2510";"AF 1395";"1489";"1382";"10:50:00";"13:10:00";"137";"Airbus A320 (Sharklets)"
"2511";"AF 1295";"1489";"1382";"17:40:00";"20:00:00";"137";"Airbus A321"
"2512";"AF 1495";"1489";"1382";"19:25:00";"21:45:00";"137";"Airbus A319"
"2513";"AF 1695";"1489";"1382";"07:25:00";"09:50:00";"137";"Airbus A320"
"2514";"TO 3743";"1489";"1386";"20:30:00";"22:55:00";"8745";"Boeing 737-800 (Winglets)"
"2515";"OS 722";"1489";"1613";"19:45:00";"20:35:00";"491";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2516";"LH 1677";"1489";"346";"14:35:00";"15:50:00";"3320";"Airbus A321"
"2517";"OS 714";"1489";"1613";"12:25:00";"13:15:00";"491";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2518";"SN 2830";"1489";"302";"07:35:00";"09:35:00";"1531";"Airbus A319"
"2519";"AB 8261";"1489";"351";"07:30:00";"08:55:00";"214";"Airbus A320"
"2520";"AB 8267";"1489";"351";"20:15:00";"21:40:00";"214";"Boeing 737-700"
"2521";"LH 1343";"1489";"340";"07:40:00";"09:25:00";"3320";"Airbus A320 (Sharklets)"
"2522";"LH 1339";"1489";"340";"15:30:00";"17:10:00";"3320";"Airbus A321"
"2523";"LH 1341";"1489";"340";"19:35:00";"21:15:00";"3320";"Airbus A321"
"2524";"LH 1335";"1489";"340";"10:25:00";"12:10:00";"3320";"Airbus A320"
"2525";"KL 1972";"1489";"580";"07:30:00";"09:35:00";"3090";"Boeing 737"
"2526";"LX 2251";"1489";"1678";"10:40:00";"12:20:00";"4559";"Bombardier CS100"
"2527";"KL 1974";"1489";"580";"12:25:00";"14:35:00";"3090";"Boeing 737"
"2528";"LH 1683";"1489";"346";"07:20:00";"08:35:00";"3320";"Airbus A319"
"2529";"KL 1978";"1489";"580";"18:05:00";"20:15:00";"3090";"Boeing 737"
"2530";"OK 791";"1489";"1587";"15:40:00";"17:05:00";"1946";"ATR42/ATR72"
"2531";"LO 536";"1489";"679";"14:50:00";"16:10:00";"3210";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2532";"OK 787";"1489";"1587";"10:20:00";"11:45:00";"1946";"ATR 72"
"2533";"AZ 479";"1489";"1555";"13:05:00";"14:50:00";"596";"Airbus A321"
"2534";"AZ 324";"1555";"1382";"15:50:00";"18:00:00";"596";"Airbus A321"
"2535";"KL 1976";"1489";"580";"15:00:00";"17:10:00";"3090";"Boeing 737"
"2536";"OS 718";"1489";"1613";"08:00:00";"08:45:00";"491";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2537";"LH 1675";"1489";"346";"09:45:00";"11:00:00";"3320";"Embraer 195"
"2538";"LX 2255";"1489";"1678";"15:40:00";"17:20:00";"4559";"Bombardier CS100"
"2539";"LH 1337";"1489";"340";"11:35:00";"13:20:00";"3320";"Airbus A320"
"2540";"LO 538";"1489";"679";"18:00:00";"19:15:00";"3210";"Embraer 170"
"2541";"LO 333";"679";"1382";"20:55:00";"23:20:00";"3210";"Embraer 175"
"2542";"BA 875";"1489";"507";"18:20:00";"20:00:00";"1355";"Airbus A320"
"2543";"BA 865";"1489";"507";"08:30:00";"10:15:00";"1355";"Airbus A320"
"2544";"LH 1679";"1489";"346";"17:35:00";"18:50:00";"3320";"Airbus A321"
"2545";"LO 534";"1489";"679";"10:05:00";"11:20:00";"3210";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2546";"AF 1147";"679";"1382";"13:45:00";"16:10:00";"137";"Airbus A320"
"2547";"BA 867";"1489";"507";"14:15:00";"16:00:00";"1355";"Airbus A320"
"2548";"AF 379";"156";"1382";"14:30:00";"09:15:00";"137";"Boeing 777-200/200ER"
"2549";"TS 408";"156";"1382";"15:45:00";"10:30:00";"1317";"Airbus A330-200"
"2550";"TS 428";"156";"1382";"16:45:00";"11:30:00";"1317";"Airbus A330-200"
"2551";"TS 708";"156";"1382";"16:45:00";"11:30:00";"1317";"Airbus A330-200"
"2552";"AC 854";"156";"507";"19:40:00";"12:50:00";"330";"Boeing 777-300ER"
"2553";"FI 696";"156";"16";"16:45:00";"07:00:00";"2835";"Boeing 757-200 (Winglets)"
"2554";"LH 493";"156";"340";"17:20:00";"12:05:00";"3320";"Boeing 747-400"
"2555";"AC 840";"156";"340";"13:25:00";"08:05:00";"330";"Boeing 787-8"
"2556";"AC 304";"156";"146";"13:05:00";"20:52:00";"330";"Airbus A321"
"2557";"BA 84";"156";"507";"21:55:00";"15:15:00";"1355";"Airbus A380-800"
"2558";"AC 300";"156";"146";"10:45:00";"18:26:00";"330";"Boeing 787-8"
"2559";"KL 682";"156";"580";"16:40:00";"11:20:00";"3090";"Airbus A330"
"2560";"AC 302";"156";"146";"12:25:00";"20:05:00";"330";"Airbus A330-300"
"2561";"AS 2269";"156";"3577";"10:41:00";"11:50:00";"439";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2562";"DL 34";"3577";"1382";"14:07:00";"09:15:00";"2009";"Airbus A330-300"
"2563";"DE 2455";"156";"340";"16:05:00";"11:10:00";"1868";"Boeing 767"
"2564";"LH 477";"156";"346";"19:35:00";"14:50:00";"3320";"Airbus A330-300"
"2565";"AC 110";"156";"193";"11:05:00";"18:34:00";"330";"Airbus A320"
"2566";"AC 532";"156";"3448";"09:55:00";"18:03:00";"330";"Airbus A319"
"2567";"AC 34";"156";"193";"10:00:00";"17:20:00";"330";"Boeing 777-200LR"
"2568";"DL 3530";"156";"3577";"10:25:00";"11:30:00";"2009";"Canadair Regional Jet 700"
"2569";"AC 1940";"156";"599";"16:10:00";"09:20:00";"330";"Boeing 767-300"
"2570";"DL 2443";"156";"3645";"12:35:00";"20:03:00";"2009";"Boeing 737-800 (Winglets)"
"2571";"TS 778";"156";"146";"11:30:00";"19:30:00";"1317";"Boeing 737-800"
"2572";"AC 108";"156";"193";"10:25:00";"17:47:00";"330";"Boeing 787-8"
"2573";"DL 2915";"156";"3858";"12:45:00";"18:10:00";"2009";"Boeing 737-800 (Winglets)"
"2574";"DE 2453";"156";"340";"15:05:00";"10:20:00";"1868";"Boeing 767"
"2575";"AC 106";"156";"193";"09:05:00";"16:30:00";"330";"Boeing 767-300"
"2576";"TS 770";"156";"146";"12:00:00";"20:00:00";"1317";"Boeing 737-800"
"2577";"AC 104";"156";"193";"08:25:00";"15:52:00";"330";"Airbus A320"
"2578";"TS 772";"156";"146";"10:15:00";"18:15:00";"1317";"Boeing 737-800"
"2579";"TS 932";"156";"193";"12:10:00";"19:40:00";"1317";"Boeing 737-800"
"2580";"DL 2555";"156";"3858";"07:45:00";"13:12:00";"2009";"Boeing 737-900"
"2581";"AC 102";"156";"193";"08:00:00";"15:24:00";"330";"Boeing 767-300"
"2582";"UA 246";"156";"3830";"09:40:00";"15:40:00";"5209";"Airbus A320"
"2583";"AC 548";"156";"3494";"10:00:00";"18:10:00";"330";"Boeing 787-900"
"2584";"TS 946";"156";"193";"11:45:00";"19:15:00";"1317";"Boeing 737-800"
"2585";"UA 887";"156";"3469";"16:55:00";"19:09:00";"5209";"Boeing 737-900"
"2586";"AF 85";"3469";"1382";"22:05:00";"17:55:00";"137";"Boeing 777-200/200ER"
"2587";"AC 562";"156";"3469";"09:40:00";"12:01:00";"330";"Airbus A319"
"2588";"UA 990";"3469";"1382";"15:55:00";"11:35:00";"5209";"Boeing 787-900"
"2589";"AF 83";"3469";"1382";"16:10:00";"11:50:00";"137";"Airbus A380-800"
"2590";"AA 970";"156";"3830";"08:41:00";"18:22:00";"24";"Boeing 737-800 (Winglets)"
"2591";"UA 364";"156";"3469";"15:00:00";"17:21:00";"5209";"Airbus A320"
"2592";"FR 22";"599";"1367";"07:25:00";"10:00:00";"4296";"Boeing 737-800"
"2593";"FR 26";"599";"1367";"20:25:00";"23:00:00";"4296";"Boeing 737-800"
"2594";"EI 520";"599";"1382";"07:50:00";"10:40:00";"837";"Airbus A320"
"2595";"AF 1017";"599";"1382";"07:05:00";"10:00:00";"137";"Avro RJ85"
"2596";"TO 3861";"599";"1386";"08:40:00";"11:40:00";"8745";"Boeing 737-800 (Winglets)"
"2597";"TO 3863";"599";"1386";"21:00:00";"24:00:00";"8745";"Boeing 737-800 (Winglets)"
"2598";"KL 938";"599";"580";"18:15:00";"20:50:00";"3090";"Embraer 170/195"
"2599";"EI 604";"599";"580";"11:20:00";"14:00:00";"837";"Airbus A320"
"2600";"EI 506";"599";"1264";"14:00:00";"17:00:00";"837";"Airbus A320"
"2601";"BA 837";"599";"507";"16:20:00";"17:45:00";"1355";"Airbus A319"
"2602";"KL 932";"599";"580";"06:55:00";"09:30:00";"3090";"Embraer 170/195"
"2603";"KL 934";"599";"580";"09:50:00";"12:25:00";"3090";"Embraer 170/195"
"2604";"BA 829";"599";"507";"17:30:00";"19:00:00";"1355";"Airbus A320"
"2605";"EI 262";"599";"469";"07:30:00";"08:40:00";"837";"Airbus A320"
"2606";"KL 946";"599";"580";"11:50:00";"14:25:00";"3090";"Embraer 170/195"
"2607";"EI 208";"599";"478";"15:30:00";"16:30:00";"837";"Airbus A320"
"2608";"BE 3131";"478";"1382";"18:00:00";"20:35:00";"2421";"Embraer 175"
"2609";"BE 4522";"599";"488";"09:30:00";"10:35:00";"2421";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2610";"BE 4565";"488";"1382";"12:35:00";"14:50:00";"2421";"Embraer 195"
"2611";"EI 164";"599";"507";"13:00:00";"14:30:00";"837";"Airbus A320"
"2612";"LH 979";"599";"340";"13:10:00";"16:10:00";"3320";"Airbus A321"
"2613";"EI 272";"599";"469";"15:15:00";"16:20:00";"837";"Airbus A320"
"2614";"BE 3009";"469";"1382";"18:00:00";"20:35:00";"2421";"Embraer 195"
"2615";"EI 168";"599";"507";"15:30:00";"17:00:00";"837";"Airbus A320"
"2616";"EI 176";"599";"507";"18:00:00";"19:20:00";"837";"Airbus A320"
"2617";"BA 833";"599";"507";"09:55:00";"11:25:00";"1355";"Airbus A321"
"2618";"EI 156";"599";"507";"09:40:00";"11:15:00";"837";"Airbus A320"
"2619";"EI 538";"599";"1418";"13:50:00";"16:30:00";"837";"Airbus A320"
"2620";"EI 174";"599";"507";"16:50:00";"18:20:00";"837";"Airbus A320"
"2621";"EI 602";"599";"580";"07:15:00";"09:55:00";"837";"Airbus A320"
"2622";"EI 152";"599";"507";"07:30:00";"09:05:00";"837";"Airbus A320"
"2623";"EI 154";"599";"507";"08:30:00";"10:05:00";"837";"Airbus A320"
"2624";"BA 831";"599";"507";"08:30:00";"10:10:00";"1355";"Airbus A320"
"2625";"EI 158";"599";"507";"10:40:00";"12:10:00";"837";"Airbus A320"
"2626";"KL 936";"599";"580";"14:20:00";"17:00:00";"3090";"Embraer 170/195"
"2627";"EI 3272";"599";"469";"14:45:00";"16:00:00";"837";"ATR 72"
"2628";"BA 835";"599";"507";"13:50:00";"15:25:00";"1355";"Airbus A319"
"2629";"LH 983";"599";"340";"06:55:00";"09:50:00";"3320";"Airbus A321"
"2630";"EI 3264";"599";"469";"11:20:00";"12:40:00";"837";"ATR 72"
"2631";"EI 3520";"599";"534";"09:00:00";"10:15:00";"837";"ATR 72"
"2632";"EI 162";"599";"507";"12:10:00";"13:40:00";"837";"Airbus A320"
"2633";"BA 827";"599";"507";"12:05:00";"13:35:00";"1355";"Airbus A321"
"2634";"EI 3326";"599";"478";"17:00:00";"18:10:00";"837";"ATR 72"
"2635";"EI 166";"599";"507";"14:35:00";"16:05:00";"837";"Airbus A320"
"2636";"EI 3254";"599";"535";"14:10:00";"15:30:00";"837";"ATR 72"
"2637";"EI 608";"599";"580";"14:40:00";"17:20:00";"837";"Airbus A320"
"2638";"EI 552";"599";"1335";"14:10:00";"17:20:00";"837";"Airbus A320"
"2639";"AF 7415";"1335";"1386";"19:35:00";"20:35:00";"137";"Canadair (Bombardier) Regional Jet 1000"
"2640";"EI 650";"599";"340";"08:00:00";"11:10:00";"837";"Airbus A320"
"2641";"EI 3240";"599";"532";"08:20:00";"09:45:00";"837";"ATR 72"
"2642";"AF 1273";"532";"1382";"12:10:00";"15:10:00";"137";"Embraer 170"
"2643";"EI 3322";"599";"478";"10:50:00";"12:05:00";"837";"ATR 72"
"2644";"AF 1069";"478";"1382";"15:30:00";"17:55:00";"137";"Airbus A320"
"2645";"EI 3220";"599";"534";"07:50:00";"08:55:00";"837";"ATR 72"
"2646";"EI 3350";"599";"521";"08:00:00";"09:15:00";"837";"ATR 72"
"2647";"AF 1059";"521";"1382";"12:25:00";"15:15:00";"137";"Avro RJ85"
"2648";"EI 202";"599";"478";"07:30:00";"08:35:00";"837";"Airbus A320"
"2649";"BE 382";"599";"495";"10:10:00";"11:30:00";"2421";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2650";"BE 3035";"495";"1382";"15:40:00";"17:55:00";"2421";"De Havilland DHC-8 Dash 8-400 Dash 8Q"
"2651";"EI 3352";"599";"521";"12:30:00";"13:45:00";"837";"ATR 72"
"2652";"AF 1159";"521";"1382";"17:35:00";"20:25:00";"137";"Avro RJ85"
"2653";"AF 1753";"2939";"1382";"15:55:00";"18:10:00";"137";"Airbus A319"
"2654";"AF 1653";"2939";"1382";"07:50:00";"10:10:00";"137";"Airbus A319"
"2655";"PS 129";"2939";"1382";"20:30:00";"22:55:00";"5282";"Boeing 737-700 (Mixed Configuration)"
"2656";"OS 662";"2939";"1613";"14:30:00";"15:35:00";"491";"Airbus A319"
"2657";"PS 807";"2939";"1587";"14:10:00";"15:20:00";"5282";"Boeing 737-700 (Mixed Configuration)"
